"","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","incubation_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","Eigen.1","Eigen.2","Eigen.3","Eigen.4","Eigen.5","Eigen.6","Eigen.7","Eigen.8","Eigen.9","Eigen.10","IUCN","order","family","genus","taxonID"
"Pentalagus_furnessi",NA,2.44,NA,2295.21,12.475,NA,NA,NA,NA,NA,12.475,NA,NA,NA,NA,NA,47.6995,NA,NA,NA,NA,NA,NA,NA,0.33950469887733,0.422147629210499,-2.05048693890724,0.782789718922121,-0.116851511493376,-1.11172122962974,-0.148290003011983,0.0186732799392637,-0.518923309655408,3.86258784500013,"EN","Lagomorpha","Leporidae","Pentalagus","http://www.gbif.org/species/2436950"
"Poelagus_marjorita",NA,1.345,NA,2504.85,NA,36.5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,NA,NA,NA,NA,NA,NA,NA,0.340096079154656,0.423045863496807,-2.06125383537241,0.788001770685888,-0.117820133484717,-1.12148681055856,-0.150016402697553,0.0189255797604138,-0.527311082648148,3.94735759676368,"LC","Lagomorpha","Leporidae","Poelagus","http://www.gbif.org/species/2436948"
"Pronolagus_crassicaudatus",NA,1.5,NA,2180.135,2.083333333,NA,NA,NA,NA,NA,2.083333333,NA,NA,NA,NA,NA,53.5,NA,NA,NA,NA,NA,NA,NA,0.34009276685471,0.423040833131267,-2.06119359695469,0.787972623266862,-0.117814719410578,-1.12143223466286,-0.150006763124119,0.0189241718282113,-0.527264313904825,3.94688577294825,"LC","Lagomorpha","Leporidae","Pronolagus","http://www.gbif.org/species/2436924"
"Pronolagus_randensis",NA,1.3,NA,2395.87,2.083333333,NA,NA,NA,NA,NA,2.083333333,NA,NA,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA,NA,0.340090958798381,0.42303808708368,-2.06116069708243,0.787956700580443,-0.11781176104943,-1.12140241096687,-0.150001493102272,0.0189234018770053,-0.527238727036339,3.94662740809753,"LC","Lagomorpha","Leporidae","Pronolagus","http://www.gbif.org/species/2436933"
"Pronolagus_rupestris",NA,1.75,NA,2097.495,2.083333333,NA,NA,NA,NA,NA,2.083333333,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,0.340097406160273,0.423047879032278,-2.06127799266224,0.788013464223268,-0.117822306520975,-1.12150871857795,-0.150020275281916,0.0189261456677658,-0.527329894389933,3.94754766758506,"LC","Lagomorpha","Leporidae","Pronolagus","http://www.gbif.org/species/2436927"
"Romerolagus_diazi",186.41994,2.14,NA,480.04,9.15,38.95686,27.44248,28.24,96.345,NA,9.15,NA,NA,NA,NA,NA,30.624,NA,NA,8.196,NA,NA,NA,NA,0.340138427001104,0.423110177690477,-2.06202407514093,0.788374482040535,-0.117889367562405,-1.12218472725947,-0.150139684996434,0.0189435871468856,-0.527909303093526,3.95339380010818,"EN","Lagomorpha","Leporidae","Romerolagus","http://www.gbif.org/species/2436686"
"Sylvilagus_aquaticus",176.72854,3.07,3.085,2127.005,NA,37.79468,17.59246,56.685,160,NA,NA,NA,NA,NA,NA,NA,44.3775,NA,NA,NA,NA,NA,NA,NA,0.339745428530161,0.422513243450563,-2.05486707566911,0.78490954247714,-0.117245354006448,-1.11569158314338,-0.148991552469652,0.0187757729655295,-0.522329168570174,3.89697476591238,"LC","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436883"
"Sylvilagus_audubonii",164,3,5,791.29,7.816666667,28.60984,28,34.5,NA,NA,7.808333333,107,NA,NA,NA,686.9,35.262,NA,NA,8,NA,NA,NA,NA,0.339943686589164,0.42281439264924,-2.05847875359926,0.78665829665199,-0.117570435105759,-1.11896929677948,-0.149571273136131,0.0188605205872847,-0.525147845782281,3.9254879869728,"LC","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436910"
"Sylvilagus_bachmani",154.31052,3.495,3.875,711.1,NA,27.1962,17.72234,27.71,NA,NA,NA,NA,0.080766598,NA,NA,NA,31.689,NA,NA,NA,NA,NA,NA,NA,0.339937872689158,0.422805554944204,-2.05837213169956,0.786606533862704,-0.117560783341845,-1.1188718905939,-0.149553953785132,0.0188579800335019,-0.525062939778692,3.92462018011299,"LC","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436846"
"Sylvilagus_brasiliensis",113.04906,2.55,4.6,968.37,2,39.35942,26.54184,NA,NA,NA,2,NA,NA,NA,NA,NA,36.329,NA,NA,NA,NA,NA,NA,NA,0.339717251191999,0.422470433765099,-2.05435279113491,0.784660340388855,-0.117198988664155,-1.11522396934867,-0.148908721415,0.0187636522238111,-0.521925477558233,3.89287890246011,"EN","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436860"
"Sylvilagus_cognatus",123,5,3.9,1207.19,9.8,28.6962,24,37.165,118.5,NA,9,NA,0.08275154,NA,NA,NA,38.599,NA,NA,11.291,NA,NA,NA,NA,0.339945941427516,0.422817799147679,-2.05851781449776,0.786676820419651,-0.117573794959266,-1.11900291827189,-0.149576960088328,0.018861327253735,-0.525173515632423,3.92572232153685,"EN","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436882"
"Sylvilagus_cunicularius",NA,3.71,NA,2489.54,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.598,NA,NA,NA,NA,NA,NA,NA,0.339944169766475,0.422815109308926,-2.0584856782534,0.786661286926952,-0.117570913124586,-1.11897387892957,-0.149571841781586,0.0188605807177575,-0.525148765658858,3.92547369412734,"LC","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436918"
"Sylvilagus_dicei",113.04906,3.2,4.6,986.74,9,36.21884,26.78368,NA,NA,NA,5.5,NA,NA,NA,NA,NA,36.8885,NA,NA,NA,NA,NA,NA,NA,0.339726682186276,0.422484760619541,-2.05452474819242,0.784743630330495,-0.1172144779586,-1.11538016328022,-0.148936366474063,0.0187676954166774,-0.522060039203316,3.89424198280438,"VU","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436906"
"Sylvilagus_floridanus",123,5,3.9,1178.595,9.8,28.6962,24,37.165,118.5,NA,9,NA,0.08275154,NA,NA,NA,40.05,NA,NA,11.291,NA,NA,NA,NA,0.339893651616169,0.422738378138312,-2.05756589474381,0.786216031097862,-0.11748816427663,-1.11813960675364,-0.149424351692106,0.0188390258101324,-0.524432149048349,3.91823091784046,"LC","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436886"
"Sylvilagus_graysoni",NA,NA,NA,964.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.86,NA,NA,NA,NA,NA,NA,NA,0.339953775681965,0.422829700585036,-2.05866068313135,0.786746025908288,-0.117586666065912,-1.11913271372053,-0.149599936230597,0.0188646879285825,-0.525285378022798,3.92685581456911,"EN","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436922"
"Sylvilagus_insonus",NA,NA,NA,2999.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.249,NA,NA,NA,NA,NA,NA,NA,0.339730908730751,0.422491182939237,-2.05460199333027,0.784781080235598,-0.117221449986317,-1.11545049212941,-0.148948837487176,0.0187695215710882,-0.522120919841753,3.89486096906149,"DD","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436921"
"Sylvilagus_mansuetus",154.31052,3.495,3.875,707.67,NA,27.1962,17.72234,27.71,NA,NA,NA,NA,0.080766598,NA,NA,NA,30.378,NA,NA,NA,NA,NA,NA,NA,0.339956090229718,0.422833217447886,-2.05870296925024,0.786766524170724,-0.117590481610263,-1.11917120037954,-0.149606759001685,0.0188656868270732,-0.52531867146164,3.92719414576079,"CR","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436858"
"Sylvilagus_nuttallii",120.83092,3.63,3.5,760,7.4,29.52292,34,NA,NA,NA,7.4,NA,NA,NA,NA,NA,34.223,NA,NA,NA,NA,NA,NA,NA,0.339981641536145,0.422872044361215,-2.05917007931997,0.786993013048178,-0.117632652312291,-1.11959660486452,-0.1496822103798,0.0188767369228153,-0.525687137046051,3.93094207791667,"LC","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436854"
"Sylvilagus_palustris",219,2.34,6,1233,7.6,33.78396,NA,NA,NA,NA,7.583333333,NA,NA,NA,NA,NA,40.59,NA,NA,NA,NA,NA,NA,NA,0.339692080157413,0.422432202355839,-2.05389455198195,0.784438522209088,-0.117157766833506,-1.11480837817592,-0.148835256142552,0.018752916298123,-0.521568580373114,3.88927245728599,"LC","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436840"
"Sylvilagus_robustus",123,5,3.9,1207.19,9.8,28.6962,24,37.165,118.5,NA,9,NA,0.08275154,NA,NA,NA,39.42,NA,NA,11.291,NA,NA,NA,NA,0.339926294950834,0.422787958395861,-2.05816010604009,0.786503657164263,-0.117541613108347,-1.11867846085159,-0.149519598930369,0.0188529441551642,-0.524894807273335,3.92290537626052,"VU","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436907"
"Sylvilagus_transitionalis",121.76328,4.775,3.89,1150,9.8,28,22.78,34.24,118.5,NA,9.116666667,NA,0.08275154,NA,NA,NA,37.1,NA,NA,11.291,NA,NA,NA,NA,0.339873415215716,0.422707638293003,-2.05719711210944,0.78603744253562,-0.117454960318935,-1.11780480223376,-0.149365118293642,0.0188303650027761,-0.524144015800155,3.91531451610075,"VU","Lagomorpha","Leporidae","Sylvilagus","http://www.gbif.org/species/2436905"
"Ochotona_alpina",202.78556,3.425,2.055,150,3,29.708,21.1526,8.03,NA,NA,3,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,0.333928249173238,0.413653840166569,-1.94631557579686,0.731834690397884,-0.10726628990444,-1.01472579220008,-0.130770272722875,0.0160763190226759,-0.430814085328955,2.93104254912901,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437027"
"Ochotona_argentata",196.50056,4.69,2.305,150,4,27.12094,21.1526,7.435,NA,NA,3.5,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,0.333961772755656,0.413704565872492,-1.9469044554146,0.732115438431836,-0.107317514297572,-1.01523928007686,-0.13085795952275,0.0160888280304243,-0.431215037514912,2.93474476599526,"EN","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436970"
"Ochotona_cansus",413.84,3.29,2.25,68.75,5,24.49,18,NA,NA,NA,5,NA,NA,NA,NA,NA,13.45,NA,NA,NA,NA,NA,NA,NA,0.333917089813482,0.413636962051791,-1.94612034255142,0.731741765219388,-0.107249367301774,-1.0145562533595,-0.130741418039443,0.0160722118122213,-0.430682850118633,2.92983914001449,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436996"
"Ochotona_collaris",369.811,3.565,2,129,6,30.218,21.1526,8.03,NA,NA,6,NA,NA,NA,NA,129,18.744,NA,NA,NA,NA,NA,NA,365.25,0.334034464114652,0.413814555038284,-1.94818108213454,0.732724017062213,-0.107428542645924,-1.01635222668036,-0.13104798183597,0.016115932805374,-0.432083696454213,2.94276299515567,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437020"
"Ochotona_curzoniae",57.8476,5.15,2.25,129.505,3.825,22.827,NA,11.2,NA,NA,2.495833333,NA,NA,NA,NA,NA,17.5,NA,NA,5.76,NA,NA,NA,NA,0.333928623831213,0.413654417223962,-1.94632322776254,0.731838542970461,-0.107267036044182,-1.01473340307573,-0.130771701854706,0.0160765349610701,-0.430821555008322,2.93112253370232,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436963"
"Ochotona_dauurica",57.8476,6.205,2.125,128,1.166666667,30,NA,NA,NA,NA,1.166666667,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0.333974894135913,0.413724442219928,-1.94713725366371,0.732226863351646,-0.107337936922046,-1.01544428256143,-0.130893242535889,0.0160938868989397,-0.431378345962697,2.93627573298799,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437033"
"Ochotona_erythrotis",377.57,4.1,2.5,336.26,2.575,NA,NA,NA,NA,NA,2.575,NA,NA,NA,NA,NA,22.6915,NA,NA,NA,NA,NA,NA,NA,0.333366333592,0.412803870085319,-1.93647475702729,0.727148759068515,-0.106412504690575,-1.00617083061593,-0.12931292579349,0.0158687503996373,-0.424175794149469,2.87004459444616,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437001"
"Ochotona_forresti",31.45736,5.705,2.265,142.5,4,22.25632,21.1526,7,NA,NA,3.5375,NA,NA,NA,NA,NA,16.7355,NA,NA,NA,NA,NA,NA,NA,0.333876826642086,0.413576027360293,-1.94541190648931,0.731403795830953,-0.107187655411556,-1.0139374927938,-0.130635613263536,0.0160571050556583,-0.430198036449291,2.92535063351197,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436964"
"Ochotona_gaoligongensis",NA,NA,NA,136.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.708,NA,NA,NA,NA,NA,NA,NA,0.332423784193309,0.411378186114257,-1.91997252198877,0.71929171777128,-0.104981121676185,-0.991828874617289,-0.126870304935732,0.0155209007011332,-0.413053430226978,2.76788857815836,NA,"Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437038"
"Ochotona_gloveri",377.57,4.1,2.5,336.26,2.575,NA,NA,NA,NA,NA,2.575,NA,NA,NA,NA,NA,22.6915,NA,NA,NA,NA,NA,NA,NA,0.333670426464604,0.413263847191686,-1.94180004530771,0.729684463543957,-0.106874503476551,-1.01080004297649,-0.130101484332164,0.0159810610886418,-0.427767489564519,2.90304538235832,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436965"
"Ochotona_himalayana",NA,3.42,NA,132.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.55,NA,NA,NA,NA,NA,NA,NA,0.332423784193309,0.411378186114257,-1.91997252198877,0.71929171777128,-0.104981121676185,-0.991828874617289,-0.126870304935732,0.015520900701133,-0.413053430226977,2.76788857815836,NA,"Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437039"
"Ochotona_hoffmanni",202.78556,3.425,2.055,150,3,29.708,21.1526,8.03,NA,NA,3,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,0.334006747795258,0.413772614152011,-1.94769396519662,0.732491736812852,-0.107386151482429,-1.01592725504658,-0.130975380550886,0.0161055730173988,-0.431751505448596,2.93969311405473,"EN","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437021"
"Ochotona_huangensis",NA,2.93,NA,105.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.639,NA,NA,NA,NA,NA,NA,NA,0.332423784193309,0.411378186114257,-1.91997252198877,0.71929171777128,-0.104981121676185,-0.99182887461729,-0.126870304935732,0.015520900701133,-0.413053430226977,2.76788857815836,NA,"Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436955"
"Ochotona_hyperborea",202.78556,3.07,2.055,135,9.4,28.98,21.1526,8.19,NA,NA,9.4,NA,NA,NA,NA,NA,16.75,NA,NA,NA,NA,NA,NA,NA,0.334020473151725,0.413793385451565,-1.94793538064054,0.732606891307338,-0.107407174822131,-1.01613803728742,-0.13101141288656,0.0161107167321111,-0.431916536068317,2.94122010854437,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437002"
"Ochotona_iliensis",NA,NA,NA,240.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.319,NA,NA,NA,NA,NA,NA,NA,0.333572304809058,0.413115392318956,-1.94007815221309,0.728863878553041,-0.106724850794149,-1.00930008984945,-0.129845545467983,0.015944568819793,-0.426598648861975,2.89226962405503,"EN","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436969"
"Ochotona_koslowi",NA,1,1,388.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.999,NA,NA,NA,NA,NA,NA,NA,0.333681352741921,0.413280339900635,-1.94198774579496,0.729773144734794,-0.106890514324154,-1.01096002550334,-0.130128298243339,0.0159848392828719,-0.427886466669229,2.9041015575768,"EN","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437040"
"Ochotona_ladacensis",NA,NA,NA,162.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.74,NA,NA,NA,NA,NA,NA,NA,0.333026440444264,0.412289761452543,-1.93052470617648,0.724315979140894,-0.105896466553839,-1.00100040983937,-0.12843243465619,0.0157433702094979,-0.420167222171995,2.83323510370464,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437012"
"Ochotona_macrotis",350.371,3.26,1.75,185.875,2.083333333,NA,21.1526,7,NA,NA,2.083333333,NA,NA,NA,NA,NA,17.8105,NA,NA,NA,NA,NA,NA,NA,0.333348894809374,0.41277746436702,-1.93616647868799,0.72700141687907,-0.106385542925663,-1.00590032087172,-0.129266498223838,0.0158621055545201,-0.423961823274819,2.86804922680934,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436971"
"Ochotona_muliensis",377.57,4.1,2.5,336.26,2.575,NA,NA,NA,NA,NA,2.575,NA,NA,NA,NA,NA,22.6915,NA,NA,NA,NA,NA,NA,NA,0.332423784193309,0.411378186114257,-1.91997252198877,0.71929171777128,-0.104981121676185,-0.991828874617289,-0.126870304935732,0.0155209007011329,-0.413053430226978,2.76788857815836,NA,"Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437042"
"Ochotona_nubrica",31.45736,8.41,3.14,121.275,4,22.25632,21.45696,6.87,NA,NA,4,NA,NA,NA,NA,NA,15.35,NA,NA,NA,NA,NA,NA,NA,0.333955991067875,0.413695840324742,-1.94680530497402,0.732068626979278,-0.107309069828474,-1.01515492338997,-0.130843842088001,0.0160868408173771,-0.431152550156318,2.93419188692591,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437014"
"Ochotona_pallasi",196.50056,6.525,2.585,NA,4,25.13094,20.3726,7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332423784193309,0.411378186114257,-1.91997252198877,0.71929171777128,-0.104981121676185,-0.991828874617289,-0.126870304935732,0.0155209007011331,-0.413053430226978,2.76788857815836,NA,"Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436977"
"Ochotona_princeps",347.57912,3,2.11,140.2,7.316666667,30.436,26.45,9,81.12,NA,7,NA,0.082696783,NA,NA,109,19,NA,NA,NA,NA,NA,NA,NA,0.334035136294252,0.413815570175382,-1.94819268365615,0.732729508971193,-0.107429536450534,-1.01636216390542,-0.131049654300759,0.0161161691233585,-0.432091168696489,2.94282995372926,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436982"
"Ochotona_pusilla",31.45736,8.5,3.14,142.5,4,22.25632,21.45696,6.87,NA,NA,4,NA,NA,NA,NA,NA,15.7,NA,NA,NA,NA,NA,NA,NA,0.333827744929228,0.413501814383053,-1.94455543996847,0.73099656131372,-0.107113581395542,-1.01319564763958,-0.130509612167416,0.0160391935510849,-0.429626779558081,2.92013295197147,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437017"
"Ochotona_roylei",179.01632,3,1.625,187.5,2.083333333,NA,21.1526,7,NA,NA,2.083333333,NA,NA,NA,NA,NA,17.771,NA,NA,NA,NA,NA,NA,NA,0.333057140173724,0.412336177831404,-1.93106014711295,0.724570521301291,-0.105942755903762,-1.00146396143067,-0.128511136193632,0.0157545549381813,-0.420523804911068,2.83648931143181,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436952"
"Ochotona_rufescens",56.53278,5.9,3.665,250,3.325,25.96248,19.4367,11.4,75.33,NA,3.325,NA,NA,NA,NA,NA,19.749,NA,NA,NA,NA,NA,NA,NA,0.333810302465611,0.413475398609908,-1.94424662486366,0.73084887335575,-0.107086537593747,-1.01292425801526,-0.130462977791608,0.0160325139499667,-0.429411456647717,2.91812034569895,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437023"
"Ochotona_rutila",377.57,4.1,2.5,260.07,2.575,NA,NA,NA,NA,NA,2.575,NA,NA,NA,NA,NA,20.883,NA,NA,NA,NA,NA,NA,NA,0.33373654066033,0.413363821542675,-1.94295454208791,0.730233562431043,-0.106974414968257,-1.01180074881726,-0.130271551286212,0.0160052459327289,-0.428539242652268,2.91010272405897,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436995"
"Ochotona_thibetana",NA,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33388823285333,0.413593310464884,-1.94561479242585,0.731501001864378,-0.107205492589267,-1.01411660515472,-0.130666502012266,0.0160615395902172,-0.430341449145375,2.92670026130569,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2436957"
"Ochotona_turuchanensis",202.78556,3.07,2.055,135,9.4,28.98,21.1526,8.19,NA,NA,9.4,NA,NA,NA,NA,NA,16.75,NA,NA,NA,NA,NA,NA,NA,0.333922347969551,0.413644888398296,-1.946209556078,0.731783698062485,-0.107256891832965,-1.01463129779808,-0.130753856141649,0.0160739511674092,-0.430737016693517,2.93030765268648,"LC","Lagomorpha","Ochotonidae","Ochotona","http://www.gbif.org/species/2437013"
"Prolagus_sardus",NA,NA,NA,322.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,0.331475574216344,0.409944103695106,-1.90338836700826,0.711398943046186,-0.103543917736218,-0.977430686122638,-0.124420158797201,0.0151721698109681,-0.401911505016015,2.66572435002181,"EX","Lagomorpha","Prolagidae","Prolagus","http://www.gbif.org/species/2436679"
"Elephantulus_brachyrhynchus",NA,1.645,3.975,45.11,4.158333333,NA,NA,NA,NA,NA,4.158333333,NA,0.205338809,NA,NA,NA,14.781,NA,NA,NA,NA,NA,NA,NA,-1.32194982982274,0.784555457320761,-1.21477722389756,-0.123122129000678,-0.249822531793733,-0.243292248797496,-0.521999259313353,0.0409570152419944,-0.243542556332334,2.9316198376811,"LC","Macroscelidea","Macroscelididae","Elephantulus","http://www.gbif.org/species/2440856"
"Elephantulus_edwardii",NA,1.8,NA,49.85,5.658333333,NA,27.28,11.9,NA,NA,5.658333333,NA,NA,NA,NA,NA,14.943,NA,NA,NA,NA,NA,NA,NA,-1.31988845854298,0.783061438076132,-1.20908049995126,-0.122390679026377,-0.247976827953756,-0.241388116664211,-0.516594989154278,0.0404655175106076,-0.240052361665013,2.87479476720695,"LC","Macroscelidea","Macroscelididae","Elephantulus","http://www.gbif.org/species/2440847"
"Elephantulus_fuscipes",NA,0.96,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,-1.32184587821024,0.784480196729143,-1.21449272753001,-0.123085742763218,-0.249731132705008,-0.243198086371956,-0.52173413508269,0.0409330291906726,-0.243373493108301,2.9289118732845,"DD","Macroscelidea","Macroscelididae","Elephantulus","http://www.gbif.org/species/2440843"
"Elephantulus_fuscus",NA,1.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,-1.32187367992217,0.784500330810522,-1.2145690144812,-0.12309550994919,-0.249755697261245,-0.24322340310107,-0.52180557256982,0.0409395015164852,-0.243419206680625,2.92964743738964,"DD","Macroscelidea","Macroscelididae","Elephantulus","http://www.gbif.org/species/2440846"
"Elephantulus_intufi",334.796,1.6,2.59,48.9,9.3,51.7412,38,10,NA,NA,8.8,183,0.183436003,NA,NA,46.5,14.8805,NA,NA,NA,NA,NA,NA,NA,-1.32012540060751,0.783233116571565,-1.20973357731246,-0.122474444523517,-0.248187939207801,-0.241605830201316,-0.517211579583493,0.0405215158348868,-0.240449228210654,2.88122859249553,"LC","Macroscelidea","Macroscelididae","Elephantulus","http://www.gbif.org/species/2440842"
"Elephantulus_myurus",54.30268,1.84,3,61.985,4.158333333,55.3924,26.628,8.1,NA,NA,1.1,NA,0.134154689,NA,NA,NA,12.825,NA,NA,NA,NA,NA,NA,NA,-1.32000466940554,0.783145627811262,-1.20940039802178,-0.122431688907757,-0.248080122056946,-0.241494621893886,-0.516896309233773,0.0404928644808207,-0.240245984702079,2.87792706055174,"LC","Macroscelidea","Macroscelididae","Elephantulus","http://www.gbif.org/species/2440855"
"Elephantulus_revoili",NA,NA,NA,32.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,-1.3222537051123,0.784775712852039,-1.21561755462829,-0.123230054538391,-0.25009494880072,-0.243573315561836,-0.522797403716997,0.0410296287627158,-0.24405845027355,2.9400283264779,NA,"Macroscelidea","Macroscelididae","Elephantulus","http://www.gbif.org/species/2440845"
